can_id,log_time,fill_level,fill_rate,hours_since_empty,hour_of_day,battery_level,needs_collection
1,2026-03-23 22:51:31.935883,10.78,-23.86,2.0,22,85.21,0
1,2026-03-23 23:51:31.935883,12.44,1.33,3.0,23,85.2,0
1,2026-03-24 00:51:31.935883,12.45,0.9667,4.0,0,85.16,0
1,2026-03-24 01:51:31.935883,12.79,0.67,5.0,1,85.11,0
1,2026-03-24 02:51:31.935883,12.97,0.1767,6.0,2,85.08,0
1,2026-03-24 03:51:31.935883,13.11,0.22,7.0,3,85.03,0
1,2026-03-24 04:51:31.935883,13.34,0.1833,8.0,4,84.98,0
1,2026-03-24 05:51:31.935883,13.46,0.1633,9.0,5,84.97,0
1,2026-03-24 06:51:31.935883,14.96,0.6167,10.0,6,84.93,0
1,2026-03-24 07:51:31.935883,16.25,0.97,11.0,7,84.89,0
1,2026-03-24 08:51:31.935883,20.25,2.2633,12.0,8,84.84,0
1,2026-03-24 09:51:31.935883,24.63,3.2233,13.0,9,84.82,0
1,2026-03-24 10:51:31.935883,27.42,3.7233,14.0,10,84.77,0
1,2026-03-24 11:51:31.935883,28.3,2.6833,15.0,11,84.75,0
1,2026-03-24 12:51:31.935883,30.57,1.98,16.0,12,84.7,0
1,2026-03-24 13:51:31.935883,35.01,2.53,17.0,13,84.65,0
1,2026-03-24 14:51:31.935883,37.36,3.02,18.0,14,84.63,0
1,2026-03-24 15:51:31.935883,39.25,2.8933,19.0,15,84.59,0
1,2026-03-24 16:51:31.935883,40.31,1.7667,20.0,16,84.57,0
1,2026-03-24 17:51:31.935883,43.69,2.11,21.0,17,84.56,0
1,2026-03-24 18:51:31.935883,48.63,3.1267,22.0,18,84.52,0
1,2026-03-24 19:51:31.935883,51.55,3.7467,23.0,19,84.5,0
1,2026-03-24 20:51:31.935883,53.05,3.12,24.0,20,84.46,0
1,2026-03-24 21:51:31.935883,54.04,1.8033,25.0,21,84.43,0
1,2026-03-24 22:51:31.935883,54.79,1.08,26.0,22,84.42,0
1,2026-03-24 23:51:31.935883,55.7,0.8833,27.0,23,84.4,0
1,2026-03-25 00:51:31.935883,55.91,0.6233,28.0,0,84.35,0
1,2026-03-25 01:51:31.935883,56.19,0.4667,29.0,1,84.3,0
1,2026-03-25 02:51:31.935883,56.52,0.2733,30.0,2,84.29,0
1,2026-03-25 03:51:31.935883,56.57,0.22,31.0,3,84.27,0
1,2026-03-25 04:51:31.935883,56.7,0.17,32.0,4,84.22,0
1,2026-03-25 05:51:31.935883,56.84,0.1067,33.0,5,84.19,0
1,2026-03-25 06:51:31.935883,57.64,0.3567,34.0,6,84.14,0
1,2026-03-25 07:51:31.935883,59.12,0.8067,35.0,7,84.11,0
1,2026-03-25 08:51:31.935883,63.5,2.22,36.0,8,84.09,1
1,2026-03-25 09:51:31.935883,66.06,2.8067,37.0,9,84.06,1
1,2026-03-25 10:51:31.935883,69.36,3.4133,38.0,10,84.04,1
1,2026-03-25 11:51:31.935883,70.45,2.3167,39.0,11,83.99,1
1,2026-03-25 12:51:31.935883,72.6,2.18,40.0,12,83.98,1
1,2026-03-25 13:51:31.935883,77.5,2.7133,41.0,13,83.95,1
1,2026-03-25 14:51:31.935883,82.22,3.9233,42.0,14,83.91,1
1,2026-03-25 15:51:31.935883,9.2,-21.1333,43.0,15,83.89,0
1,2026-03-25 16:51:31.935883,10.45,-22.35,1.0,16,83.86,0
1,2026-03-25 17:51:31.935883,14.33,-22.63,2.0,17,83.82,0
1,2026-03-25 18:51:31.935883,17.03,2.61,3.0,18,83.77,0
1,2026-03-25 19:51:31.935883,21.69,3.7467,4.0,19,83.75,0
1,2026-03-25 20:51:31.935883,22.57,2.7467,5.0,20,83.71,0
1,2026-03-25 21:51:31.935883,23.16,2.0433,6.0,21,83.7,0
1,2026-03-25 22:51:31.935883,23.81,0.7067,7.0,22,83.68,0
1,2026-03-25 23:51:31.935883,24.83,0.7533,8.0,23,83.63,0
1,2026-03-26 00:51:31.935883,25.24,0.6933,9.0,0,83.59,0
1,2026-03-26 01:51:31.935883,25.61,0.6,10.0,1,83.58,0
1,2026-03-26 02:51:31.935883,26.03,0.4,11.0,2,83.55,0
1,2026-03-26 03:51:31.935883,26.25,0.3367,12.0,3,83.5,0
1,2026-03-26 04:51:31.935883,26.55,0.3133,13.0,4,83.46,0
1,2026-03-26 05:51:31.935883,26.88,0.2833,14.0,5,83.43,0
1,2026-03-26 06:51:31.935883,28.51,0.7533,15.0,6,83.38,0
1,2026-03-26 07:51:31.935883,29.65,1.0333,16.0,7,83.33,0
1,2026-03-26 08:51:31.935883,33.89,2.3367,17.0,8,83.3,0
1,2026-03-26 09:51:31.935883,36.51,2.6667,18.0,9,83.28,0
1,2026-03-26 10:51:31.935883,39.09,3.1467,19.0,10,83.25,0
1,2026-03-26 11:51:31.935883,40.81,2.3067,20.0,11,83.2,0
1,2026-03-26 12:51:31.935883,42.88,2.1233,21.0,12,83.17,0
1,2026-03-26 13:51:31.935883,46.5,2.47,22.0,13,83.14,0
1,2026-03-26 14:51:31.935883,50.06,3.0833,23.0,14,83.09,0
1,2026-03-26 15:51:31.935883,51.41,2.8433,24.0,15,83.06,0
1,2026-03-26 16:51:31.935883,52.9,2.1333,25.0,16,83.02,0
1,2026-03-26 17:51:31.935883,57.9,2.6133,26.0,17,82.97,0
1,2026-03-26 18:51:31.935883,61.45,3.3467,27.0,18,82.96,0
1,2026-03-26 19:51:31.935883,66.34,4.48,28.0,19,82.93,0
1,2026-03-26 20:51:31.935883,68.06,3.3867,29.0,20,82.91,0
1,2026-03-26 21:51:31.935883,69.42,2.6567,30.0,21,82.87,0
1,2026-03-26 22:51:31.935883,70.39,1.35,31.0,22,82.83,0
1,2026-03-26 23:51:31.935883,71.8,1.2467,32.0,23,82.79,0
1,2026-03-27 00:51:31.935883,71.94,0.84,33.0,0,82.78,1
1,2026-03-27 01:51:31.935883,72.12,0.5767,34.0,1,82.74,1
1,2026-03-27 02:51:31.935883,72.38,0.1933,35.0,2,82.71,0
1,2026-03-27 03:51:31.935883,72.59,0.2167,36.0,3,82.69,0
1,2026-03-27 04:51:31.935883,72.78,0.22,37.0,4,82.64,0
1,2026-03-27 05:51:31.935883,72.96,0.1933,38.0,5,82.6,0
1,2026-03-27 06:51:31.935883,73.93,0.4467,39.0,6,82.59,0
1,2026-03-27 07:51:31.935883,75.78,1.0,40.0,7,82.55,1
1,2026-03-27 08:51:31.935883,78.61,1.8833,41.0,8,82.54,1
1,2026-03-27 09:51:31.935883,83.61,3.2267,42.0,9,82.49,1
1,2026-03-27 10:51:31.935883,10.02,-21.92,43.0,10,82.46,0
1,2026-03-27 11:51:31.935883,11.99,-22.2067,1.0,11,82.41,0
1,2026-03-27 12:51:31.935883,14.9,-22.9033,2.0,12,82.4,0
1,2026-03-27 13:51:31.935883,18.14,2.7067,3.0,13,82.36,0
1,2026-03-27 14:51:31.935883,21.82,3.2767,4.0,14,82.34,0
1,2026-03-27 15:51:31.935883,22.87,2.6567,5.0,15,82.32,0
1,2026-03-27 16:51:31.935883,24.86,2.24,6.0,16,82.28,0
1,2026-03-27 17:51:31.935883,28.22,2.1333,7.0,17,82.26,0
1,2026-03-27 18:51:31.935883,30.62,2.5833,8.0,18,82.21,0
1,2026-03-27 19:51:31.935883,35.38,3.5067,9.0,19,82.17,0
1,2026-03-27 20:51:31.935883,35.89,2.5567,10.0,20,82.13,0
1,2026-03-27 21:51:31.935883,37.74,2.3733,11.0,21,82.1,0
1,2026-03-27 22:51:31.935883,38.29,0.97,12.0,22,82.08,0
1,2026-03-27 23:51:31.935883,38.81,0.9733,13.0,23,82.07,0
1,2026-03-28 00:51:31.935883,39.1,0.4533,14.0,0,82.04,0
1,2026-03-28 01:51:31.935883,39.48,0.3967,15.0,1,82.01,0
1,2026-03-28 02:51:31.935883,39.77,0.32,16.0,2,81.97,0
1,2026-03-28 03:51:31.935883,39.86,0.2533,17.0,3,81.93,0
1,2026-03-28 04:51:31.935883,40.08,0.2,18.0,4,81.9,0
1,2026-03-28 05:51:31.935883,40.54,0.2567,19.0,5,81.87,0
1,2026-03-28 06:51:31.935883,41.12,0.42,20.0,6,81.86,0
1,2026-03-28 07:51:31.935883,42.42,0.78,21.0,7,81.83,0
1,2026-03-28 08:51:31.935883,46.29,1.9167,22.0,8,81.8,0
1,2026-03-28 09:51:31.935883,49.11,2.6633,23.0,9,81.76,0
1,2026-03-28 10:51:31.935883,51.13,2.9033,24.0,10,81.72,0
1,2026-03-28 11:51:31.935883,52.97,2.2267,25.0,11,81.7,0
1,2026-03-28 12:51:31.935883,56.29,2.3933,26.0,12,81.67,0
1,2026-03-28 13:51:31.935883,60.84,3.2367,27.0,13,81.63,0
1,2026-03-28 14:51:31.935883,64.37,3.8,28.0,14,81.6,0
1,2026-03-28 15:51:31.935883,66.22,3.31,29.0,15,81.59,0
1,2026-03-28 16:51:31.935883,67.0,2.0533,30.0,16,81.58,0
1,2026-03-28 17:51:31.935883,69.07,1.5667,31.0,17,81.54,0
1,2026-03-28 18:51:31.935883,72.46,2.08,32.0,18,81.51,0
1,2026-03-28 19:51:31.935883,77.45,3.4833,33.0,19,81.49,0
1,2026-03-28 20:51:31.935883,78.25,3.06,34.0,20,81.48,0
1,2026-03-28 21:51:31.935883,79.74,2.4267,35.0,21,81.46,0
1,2026-03-28 22:51:31.935883,81.27,1.2733,36.0,22,81.42,0
1,2026-03-28 23:51:31.935883,9.77,-22.8267,37.0,23,81.39,0
1,2026-03-29 00:51:31.935883,10.14,-23.2,1.0,0,81.35,0
1,2026-03-29 01:51:31.935883,10.31,-23.6533,2.0,1,81.3,0
1,2026-03-29 02:51:31.935883,10.78,0.3367,3.0,2,81.27,0
1,2026-03-29 03:51:31.935883,11.11,0.3233,4.0,3,81.26,0
1,2026-03-29 04:51:31.935883,11.54,0.41,5.0,4,81.22,0
1,2026-03-29 05:51:31.935883,11.9,0.3733,6.0,5,81.2,0
1,2026-03-29 06:51:31.935883,13.57,0.82,7.0,6,81.18,0
1,2026-03-29 07:51:31.935883,14.22,0.8933,8.0,7,81.13,0
1,2026-03-29 08:51:31.935883,17.24,1.78,9.0,8,81.1,0
1,2026-03-29 09:51:31.935883,20.97,2.4667,10.0,9,81.06,0
1,2026-03-29 10:51:31.935883,24.53,3.4367,11.0,10,81.05,0
1,2026-03-29 11:51:31.935883,25.56,2.7733,12.0,11,81.02,0
1,2026-03-29 12:51:31.935883,29.54,2.8567,13.0,12,81.0,0
1,2026-03-29 13:51:31.935883,33.89,3.12,14.0,13,80.97,0
1,2026-03-29 14:51:31.935883,38.13,4.19,15.0,14,80.92,0
1,2026-03-29 15:51:31.935883,39.16,3.2067,16.0,15,80.87,0
1,2026-03-29 16:51:31.935883,40.33,2.1467,17.0,16,80.83,0
1,2026-03-29 17:51:31.935883,43.41,1.76,18.0,17,80.8,0
1,2026-03-29 18:51:31.935883,48.03,2.9567,19.0,18,80.76,0
1,2026-03-29 19:51:31.935883,51.58,3.75,20.0,19,80.74,0
1,2026-03-29 20:51:31.935883,53.36,3.3167,21.0,20,80.7,0
1,2026-03-29 21:51:31.935883,54.18,2.05,22.0,21,80.69,0
1,2026-03-29 22:51:31.935883,55.37,1.2633,23.0,22,80.65,0
1,2026-03-29 23:51:31.935883,57.23,1.29,24.0,23,80.62,0
1,2026-03-30 00:51:31.935883,57.29,1.0367,25.0,0,80.61,0
1,2026-03-30 01:51:31.935883,57.77,0.8,26.0,1,80.59,0
1,2026-03-30 02:51:31.935883,58.02,0.2633,27.0,2,80.57,0
1,2026-03-30 03:51:31.935883,58.32,0.3433,28.0,3,80.52,0
1,2026-03-30 04:51:31.935883,58.78,0.3367,29.0,4,80.5,0
1,2026-03-30 05:51:31.935883,58.9,0.2933,30.0,5,80.48,0
1,2026-03-30 06:51:31.935883,60.85,0.8433,31.0,6,80.46,0
1,2026-03-30 07:51:31.935883,62.1,1.1067,32.0,7,80.43,0
1,2026-03-30 08:51:31.935883,64.55,1.8833,33.0,8,80.41,1
1,2026-03-30 09:51:31.935883,68.07,2.4067,34.0,9,80.39,1
1,2026-03-30 10:51:31.935883,71.15,3.0167,35.0,10,80.38,1
1,2026-03-30 11:51:31.935883,71.88,2.4433,36.0,11,80.37,1
1,2026-03-30 12:51:31.935883,76.37,2.7667,37.0,12,80.32,1
1,2026-03-30 13:51:31.935883,80.48,3.11,38.0,13,80.3,1
1,2026-03-30 14:51:31.935883,13.4,-19.4933,39.0,14,80.27,0
1,2026-03-30 15:51:31.935883,15.03,-20.4467,1.0,15,80.24,0
1,2026-03-30 16:51:31.935883,16.45,-21.3433,2.0,16,80.2,0
1,2026-03-30 17:51:31.935883,18.6,1.7333,3.0,17,80.15,0
1,2026-03-30 18:51:31.935883,22.82,2.5967,4.0,18,80.13,0
1,2026-03-30 19:51:31.935883,26.93,3.4933,5.0,19,80.11,0
1,2026-03-30 20:51:31.935883,28.41,3.27,6.0,20,80.08,0
1,2026-03-30 21:51:31.935883,29.25,2.1433,7.0,21,80.07,0
1,2026-03-30 22:51:31.935883,31.19,1.42,8.0,22,80.04,0
1,2026-03-30 23:51:31.935883,32.93,1.5067,9.0,23,80.01,0
1,2026-03-31 00:51:31.935883,33.08,1.2767,10.0,0,80.0,0
1,2026-03-31 01:51:31.935883,33.27,0.6933,11.0,1,79.97,0
1,2026-03-31 02:51:31.935883,33.56,0.21,12.0,2,79.95,0
1,2026-03-31 03:51:31.935883,33.81,0.2433,13.0,3,79.91,0
1,2026-03-31 04:51:31.935883,33.98,0.2367,14.0,4,79.86,0
1,2026-03-31 05:51:31.935883,34.05,0.1633,15.0,5,79.83,0
1,2026-03-31 06:51:31.935883,35.32,0.5033,16.0,6,79.81,0
1,2026-03-31 07:51:31.935883,36.29,0.77,17.0,7,79.8,0
1,2026-03-31 08:51:31.935883,39.78,1.91,18.0,8,79.76,0
1,2026-03-31 09:51:31.935883,44.09,2.9233,19.0,9,79.74,0
1,2026-03-31 10:51:31.935883,46.77,3.4933,20.0,10,79.7,0
1,2026-03-31 11:51:31.935883,48.76,2.9933,21.0,11,79.68,0
1,2026-03-31 12:51:31.935883,53.31,3.0733,22.0,12,79.67,0
1,2026-03-31 13:51:31.935883,55.35,2.86,23.0,13,79.64,0
1,2026-03-31 14:51:31.935883,57.63,2.9567,24.0,14,79.61,0
1,2026-03-31 15:51:31.935883,58.4,1.6967,25.0,15,79.58,0
1,2026-03-31 16:51:31.935883,60.36,1.67,26.0,16,79.55,0
1,2026-03-31 17:51:31.935883,62.77,1.7133,27.0,17,79.51,0
1,2026-03-31 18:51:31.935883,65.96,2.52,28.0,18,79.48,0
1,2026-03-31 19:51:31.935883,68.55,2.73,29.0,19,79.44,0
1,2026-03-31 20:51:31.935883,70.22,2.4833,30.0,20,79.4,0
1,2026-03-31 21:51:31.935883,71.87,1.97,31.0,21,79.36,0
1,2026-03-31 22:51:31.935883,73.37,1.6067,32.0,22,79.32,0
1,2026-03-31 23:51:31.935883,74.76,1.5133,33.0,23,79.3,0
1,2026-04-01 00:51:31.935883,74.98,1.0367,34.0,0,79.26,1
1,2026-04-01 01:51:31.935883,75.01,0.5467,35.0,1,79.24,1
1,2026-04-01 02:51:31.935883,75.23,0.1567,36.0,2,79.2,0
1,2026-04-01 03:51:31.935883,75.7,0.24,37.0,3,79.17,0
1,2026-04-01 04:51:31.935883,76.14,0.3767,38.0,4,79.16,1
1,2026-04-01 05:51:31.935883,76.14,0.3033,39.0,5,79.14,0
1,2026-04-01 06:51:31.935883,77.82,0.7067,40.0,6,79.11,1
1,2026-04-01 07:51:31.935883,79.11,0.99,41.0,7,79.07,1
1,2026-04-01 08:51:31.935883,82.53,2.13,42.0,8,79.03,1
1,2026-04-01 09:51:31.935883,12.74,-21.6933,43.0,9,79.0,0
1,2026-04-01 10:51:31.935883,15.01,-21.3667,1.0,10,78.96,0
1,2026-04-01 11:51:31.935883,16.34,-22.0633,2.0,11,78.91,0
1,2026-04-01 12:51:31.935883,19.99,2.4167,3.0,12,78.9,0
1,2026-04-01 13:51:31.935883,24.72,3.2367,4.0,13,78.86,0
1,2026-04-01 14:51:31.935883,28.85,4.17,5.0,14,78.83,0
1,2026-04-01 15:51:31.935883,29.53,3.18,6.0,15,78.79,0
1,2026-04-01 16:51:31.935883,30.05,1.7767,7.0,16,78.78,0
1,2026-04-01 17:51:31.935883,32.34,1.1633,8.0,17,78.74,0
1,2026-04-01 18:51:31.935883,36.74,2.4033,9.0,18,78.72,0
1,2026-04-01 19:51:31.935883,41.26,3.7367,10.0,19,78.71,0
1,2026-04-01 20:51:31.935883,42.37,3.3433,11.0,20,78.68,0
1,2026-04-01 21:51:31.935883,43.06,2.1067,12.0,21,78.66,0
1,2026-04-01 22:51:31.935883,44.53,1.09,13.0,22,78.62,0
1,2026-04-01 23:51:31.935883,45.64,1.09,14.0,23,78.58,0
1,2026-04-02 00:51:31.935883,46.14,1.0267,15.0,0,78.56,0
1,2026-04-02 01:51:31.935883,46.36,0.61,16.0,1,78.53,0
1,2026-04-02 02:51:31.935883,46.71,0.3567,17.0,2,78.51,0
1,2026-04-02 03:51:31.935883,46.76,0.2067,18.0,3,78.49,0
1,2026-04-02 04:51:31.935883,47.06,0.2333,19.0,4,78.47,0
1,2026-04-02 05:51:31.935883,47.36,0.2167,20.0,5,78.46,0
1,2026-04-02 06:51:31.935883,48.85,0.6967,21.0,6,78.42,0
1,2026-04-02 07:51:31.935883,49.84,0.9267,22.0,7,78.39,0
1,2026-04-02 08:51:31.935883,54.31,2.3167,23.0,8,78.37,0
1,2026-04-02 09:51:31.935883,56.62,2.59,24.0,9,78.35,0
1,2026-04-02 10:51:31.935883,58.89,3.0167,25.0,10,78.31,1
1,2026-04-02 11:51:31.935883,59.97,1.8867,26.0,11,78.3,0
1,2026-04-02 12:51:31.935883,64.33,2.57,27.0,12,78.28,0
1,2026-04-02 13:51:31.935883,69.09,3.4,28.0,13,78.27,1
1,2026-04-02 14:51:31.935883,72.35,4.1267,29.0,14,78.25,1
1,2026-04-02 15:51:31.935883,73.94,3.2033,30.0,15,78.21,1
1,2026-04-02 16:51:31.935883,74.81,1.9067,31.0,16,78.19,0
1,2026-04-02 17:51:31.935883,78.22,1.9567,32.0,17,78.15,0
1,2026-04-02 18:51:31.935883,82.9,2.9867,33.0,18,78.13,0
1,2026-04-02 19:51:31.935883,13.25,-20.52,34.0,19,78.11,0
1,2026-04-02 20:51:31.935883,15.24,-20.9933,1.0,20,78.1,0
1,2026-04-02 21:51:31.935883,16.23,-22.2233,2.0,21,78.07,0
1,2026-04-02 22:51:31.935883,17.06,1.27,3.0,22,78.04,0
1,2026-04-02 23:51:31.935883,17.77,0.8433,4.0,23,78.0,0
1,2026-04-03 00:51:31.935883,18.13,0.6333,5.0,0,77.99,0
1,2026-04-03 01:51:31.935883,18.53,0.49,6.0,1,77.96,0
1,2026-04-03 02:51:31.935883,18.72,0.3167,7.0,2,77.95,0
1,2026-04-03 03:51:31.935883,18.79,0.22,8.0,3,77.91,0
1,2026-04-03 04:51:31.935883,19.23,0.2333,9.0,4,77.86,0
1,2026-04-03 05:51:31.935883,19.7,0.3267,10.0,5,77.83,0
1,2026-04-03 06:51:31.935883,20.62,0.61,11.0,6,77.81,0
1,2026-04-03 07:51:31.935883,21.23,0.6667,12.0,7,77.78,0
1,2026-04-03 08:51:31.935883,23.58,1.2933,13.0,8,77.75,0
1,2026-04-03 09:51:31.935883,26.92,2.1,14.0,9,77.73,0
1,2026-04-03 10:51:31.935883,30.12,2.9633,15.0,10,77.72,0
1,2026-04-03 11:51:31.935883,31.12,2.5133,16.0,11,77.68,0
1,2026-04-03 12:51:31.935883,35.21,2.7633,17.0,12,77.66,0
1,2026-04-03 13:51:31.935883,38.43,2.77,18.0,13,77.63,0
1,2026-04-03 14:51:31.935883,41.47,3.45,19.0,14,77.62,0
1,2026-04-03 15:51:31.935883,43.46,2.75,20.0,15,77.58,0
1,2026-04-03 16:51:31.935883,44.45,2.0067,21.0,16,77.55,0
1,2026-04-03 17:51:31.935883,49.07,2.5333,22.0,17,77.5,0
1,2026-04-03 18:51:31.935883,53.78,3.44,23.0,18,77.46,0
1,2026-04-03 19:51:31.935883,56.57,4.04,24.0,19,77.42,0
1,2026-04-03 20:51:31.935883,57.32,2.75,25.0,20,77.4,0
1,2026-04-03 21:51:31.935883,59.05,1.7567,26.0,21,77.37,0
1,2026-04-03 22:51:31.935883,59.78,1.07,27.0,22,77.35,0
1,2026-04-03 23:51:31.935883,60.4,1.0267,28.0,23,77.32,0
1,2026-04-04 00:51:31.935883,60.74,0.5633,29.0,0,77.28,0
1,2026-04-04 01:51:31.935883,61.16,0.46,30.0,1,77.26,0
1,2026-04-04 02:51:31.935883,61.41,0.3367,31.0,2,77.25,0
1,2026-04-04 03:51:31.935883,61.71,0.3233,32.0,3,77.22,0
1,2026-04-04 04:51:31.935883,62.07,0.3033,33.0,4,77.17,0
1,2026-04-04 05:51:31.935883,62.4,0.33,34.0,5,77.12,0
1,2026-04-04 06:51:31.935883,63.72,0.67,35.0,6,77.08,0
1,2026-04-04 07:51:31.935883,64.66,0.8633,36.0,7,77.06,0
1,2026-04-04 08:51:31.935883,67.98,1.86,37.0,8,77.04,1
1,2026-04-04 09:51:31.935883,71.59,2.6233,38.0,9,77.0,1
1,2026-04-04 10:51:31.935883,75.11,3.4833,39.0,10,76.98,1
1,2026-04-04 11:51:31.935883,76.99,3.0033,40.0,11,76.96,1
1,2026-04-04 12:51:31.935883,79.52,2.6433,41.0,12,76.93,1
1,2026-04-04 13:51:31.935883,82.05,2.3133,42.0,13,76.88,1
1,2026-04-04 14:51:31.935883,13.23,-21.2533,43.0,14,76.87,0
1,2026-04-04 15:51:31.935883,14.18,-21.78,1.0,15,76.82,0
1,2026-04-04 16:51:31.935883,15.77,-22.0933,2.0,16,76.79,0
1,2026-04-04 17:51:31.935883,18.06,1.61,3.0,17,76.74,0
1,2026-04-04 18:51:31.935883,22.6,2.8067,4.0,18,76.72,0
1,2026-04-04 19:51:31.935883,25.71,3.3133,5.0,19,76.7,0
1,2026-04-04 20:51:31.935883,27.71,3.2167,6.0,20,76.66,0
1,2026-04-04 21:51:31.935883,29.55,2.3167,7.0,21,76.62,0
1,2026-04-04 22:51:31.935883,30.32,1.5367,8.0,22,76.6,0
1,2026-04-04 23:51:31.935883,30.91,1.0667,9.0,23,76.59,0
1,2026-04-05 00:51:31.935883,31.36,0.6033,10.0,0,76.56,0
1,2026-04-05 01:51:31.935883,31.49,0.39,11.0,1,76.53,0
1,2026-04-05 02:51:31.935883,31.95,0.3467,12.0,2,76.49,0
1,2026-04-05 03:51:31.935883,32.14,0.26,13.0,3,76.47,0
1,2026-04-05 04:51:31.935883,32.21,0.24,14.0,4,76.44,0
1,2026-04-05 05:51:31.935883,32.37,0.14,15.0,5,76.42,0
1,2026-04-05 06:51:31.935883,33.67,0.51,16.0,6,76.38,0
1,2026-04-05 07:51:31.935883,35.56,1.1167,17.0,7,76.37,0
1,2026-04-05 08:51:31.935883,38.9,2.1767,18.0,8,76.32,0
1,2026-04-05 09:51:31.935883,41.44,2.59,19.0,9,76.31,0
1,2026-04-05 10:51:31.935883,45.93,3.4567,20.0,10,76.27,0
1,2026-04-05 11:51:31.935883,46.67,2.59,21.0,11,76.22,0
1,2026-04-05 12:51:31.935883,51.64,3.4,22.0,12,76.18,0
1,2026-04-05 13:51:31.935883,55.43,3.1667,23.0,13,76.16,0
1,2026-04-05 14:51:31.935883,57.48,3.6033,24.0,14,76.14,0
1,2026-04-05 15:51:31.935883,58.96,2.44,25.0,15,76.1,0
1,2026-04-05 16:51:31.935883,60.63,1.7333,26.0,16,76.09,0
1,2026-04-05 17:51:31.935883,64.33,2.2833,27.0,17,76.06,0
1,2026-04-05 18:51:31.935883,67.68,2.9067,28.0,18,76.05,0
1,2026-04-05 19:51:31.935883,70.96,3.4433,29.0,19,76.04,0
1,2026-04-05 20:51:31.935883,72.17,2.6133,30.0,20,75.99,0
1,2026-04-05 21:51:31.935883,74.12,2.1467,31.0,21,75.97,0
1,2026-04-05 22:51:31.935883,75.03,1.3567,32.0,22,75.96,0
1,2026-04-05 23:51:31.935883,75.61,1.1467,33.0,23,75.91,0
1,2026-04-06 00:51:31.935883,75.86,0.58,34.0,0,75.86,1
1,2026-04-06 01:51:31.935883,76.18,0.3833,35.0,1,75.85,1
1,2026-04-06 02:51:31.935883,76.58,0.3233,36.0,2,75.8,1
1,2026-04-06 03:51:31.935883,77.05,0.3967,37.0,3,75.77,1
1,2026-04-06 04:51:31.935883,77.25,0.3567,38.0,4,75.73,1
1,2026-04-06 05:51:31.935883,77.54,0.32,39.0,5,75.69,1
1,2026-04-06 06:51:31.935883,79.37,0.7733,40.0,6,75.65,1
1,2026-04-06 07:51:31.935883,80.19,0.98,41.0,7,75.61,1
1,2026-04-06 08:51:31.935883,11.43,-22.0367,42.0,8,75.59,0
1,2026-04-06 09:51:31.935883,14.8,-21.5233,1.0,9,75.57,0
1,2026-04-06 10:51:31.935883,16.97,-21.0733,2.0,10,75.54,0
1,2026-04-06 11:51:31.935883,18.25,2.2733,3.0,11,75.51,0
1,2026-04-06 12:51:31.935883,21.64,2.28,4.0,12,75.48,0
1,2026-04-06 13:51:31.935883,24.84,2.6233,5.0,13,75.46,0
1,2026-04-06 14:51:31.935883,27.68,3.1433,6.0,14,75.42,0
1,2026-04-06 15:51:31.935883,29.66,2.6733,7.0,15,75.39,0
1,2026-04-06 16:51:31.935883,31.34,2.1667,8.0,16,75.35,0
1,2026-04-06 17:51:31.935883,35.28,2.5333,9.0,17,75.34,0
1,2026-04-06 18:51:31.935883,39.22,3.1867,10.0,18,75.32,0
1,2026-04-06 19:51:31.935883,41.45,3.37,11.0,19,75.29,0
1,2026-04-06 20:51:31.935883,43.37,2.6967,12.0,20,75.27,0
1,2026-04-06 21:51:31.935883,45.25,2.01,13.0,21,75.24,0
1,2026-04-06 22:51:31.935883,46.17,1.5733,14.0,22,75.23,0
1,2026-04-06 23:51:31.935883,47.81,1.48,15.0,23,75.2,0
1,2026-04-07 00:51:31.935883,48.03,0.9267,16.0,0,75.18,0
1,2026-04-07 01:51:31.935883,48.41,0.7467,17.0,1,75.17,0
1,2026-04-07 02:51:31.935883,48.72,0.3033,18.0,2,75.15,0
1,2026-04-07 03:51:31.935883,48.81,0.26,19.0,3,75.12,0
1,2026-04-07 04:51:31.935883,49.13,0.24,20.0,4,75.11,0
1,2026-04-07 05:51:31.935883,49.3,0.1933,21.0,5,75.06,0
1,2026-04-07 06:51:31.935883,50.17,0.4533,22.0,6,75.01,0
1,2026-04-07 07:51:31.935883,51.42,0.7633,23.0,7,74.96,0
1,2026-04-07 08:51:31.935883,53.68,1.46,24.0,8,74.92,0
1,2026-04-07 09:51:31.935883,57.42,2.4167,25.0,9,74.88,0
1,2026-04-07 10:51:31.935883,62.26,3.6133,26.0,10,74.84,1
1,2026-04-07 11:51:31.935883,64.0,3.44,27.0,11,74.82,1
1,2026-04-07 12:51:31.935883,67.24,3.2733,28.0,12,74.77,1
1,2026-04-07 13:51:31.935883,71.56,3.1,29.0,13,74.73,1
1,2026-04-07 14:51:31.935883,73.57,3.19,30.0,14,74.69,1
1,2026-04-07 15:51:31.935883,74.85,2.5367,31.0,15,74.66,1
1,2026-04-07 16:51:31.935883,76.17,1.5367,32.0,16,74.64,0
1,2026-04-07 17:51:31.935883,78.78,1.7367,33.0,17,74.6,0
1,2026-04-07 18:51:31.935883,82.62,2.59,34.0,18,74.56,0
1,2026-04-07 19:51:31.935883,11.63,-21.5133,35.0,19,74.54,0
1,2026-04-07 20:51:31.935883,12.49,-22.0967,1.0,20,74.5,0
